8977,simple,9175,רוזמרין,1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,5.90,"ירק, ירק > עשבי תיבול",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9175S.jpg,,,,,,,,,0,,,,,
8978,simple,9176,רוקט,1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,6.50,"ירק, ירק > עלים",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9176S.jpg,,,,,,,,,0,,,,,
8979,variable,9177,שום,1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9177S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8981,variable,9178,שומר,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9178S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8983,simple,9179,"שורש ג'ינג'ר",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,45.00,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9179S.jpg,,,,,,,,,0,,,,,
8984,simple,9180,שמיר,1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,3.00,"ירק, ירק > עשבי תיבול",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9180S.jpg,,,,,,,,,0,,,,,
8985,simple,9181,"שעועית ירוקה",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,23.90,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9181S.jpg,,,,,,,,,0,,,,,
8987,variable,9182,"תפוח אדמה גורמה דוד משה",1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8988,variable,9183,"תפוח אדמה דוד משה אדום",1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9183S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8990,variable,9184,"תפוח אדמה דוד משה לבן",1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9184S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,
8992,variable,9185,"תפוח אדמה אדום",1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9185S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8994,variable,9186,"תפוח אדמה  לבן",1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9186S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8996,simple,9187,תרד,1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,10.90,"ירק, ירק > עלים",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9187S.jpg,,,,,,,,,0,,,,,
8997,variable,9188,אבוקדו,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"פירות, פירות > פירות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9188S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8999,variable,9189,"אגס אדום",1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"פירות, פירות > פירות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9189S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
9001,variable,9190,אגס,1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"פירות, פירות > פירות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9190S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
9002,simple,9191,"אננס גדול",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,43.00,"פירות, פירות > פירות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9191S.jpg,,,,,,,,,0,,,,,
